Recipient,Amount
ANUoGFGnFA8aeBJvcbUcvLuBG4Q5uVzVKrfbnHy3iNUM,0.4
FkrciK63FuhKDu63kpsQ8BRPbaL3BGm9EpHBQkQH7dpV,0.4
5iaeYkuuKsNG4zfiF98JYFdnJq8D1RiWoUDZjuxSitt9,0.4
J249Sf39vHh4kBGXDhNhsK9vkkeuATZ8LRUSd85G4PoK,0.4
6jrnc6REBavHKgwL34EoqvhwKX6oNMGQxqfYdq2Fme3o,0.4
3zZKyMUUxdMWRsCofNnoEbibEbSaFY7ayJXTFJorYNoc,0.4
9PCaLnSYwqNisjG81eWBdARHnS5MRKdiVjsoMPAXWF92,0.4
3twuN8QMWtbZMkwwkJthXqxkxWXLHHoNqWibsXbEFWPE,0.4
Envv7aXJ6uR1b6ayDDWLFVuc2pSVkWa9dNEFt3APxXUk,0.4
4MBWYo151qPNxttyCnfzbwWjLXiUFcu62Uh5FVRPNL54,0.4
9SQjqWeXVQZzNzvzfd1gMi7Hgdi9q9HYhzVAG3NnrikP,0.4
4wUNoKbWg5vTNdvpsvte76Ek8okheGuRbt6xgqU5PKe9,0.4
EzZLMuVV6mjtsTS2T6T36At8uEKhv3SKFnX7m16kyt3U,0.4
5DqaC8JgaWCPBKs1gt5HUeUVNhXC3wZU3BdiwWiz4pYm,0.4
FbdP5sarX6dS8pGdnfjyS4yMq3tbDoMrHzSyEWuyG2VC,0.4
2KttU6hcxs11AXSpDtLfnGxSJFxpNsgbwN1fcKDSAKhp,0.4
9Mti4ic2SQuR5suBTaRJxxYNJXdWnZyX7GirVnBwaHjY,0.4
5JrNxFUGAnZxxsamJ6493Hw7vNqPaZeA4LPsUi3fi5TL,0.4
CoTYbyb4nv7LTeuC878d9mP6MCWFG7aiuZuY1tCgdxEz,0.4
HtigvjmV36bUHcmWuHPHPgJteRXv7iFb1JGUfp5QFahK,0.4
riedLauQJHG66uXcwdcWSk7QadVwKq2np6GMnyqj6v3,0.4
J16HKiXP2ty4afDSUwLFWa9rJzAH6RLe6VtupiiQ4MXT,0.4
5c6wFXD59ramrhq6SnkTjmwh1bFTxUwk33FvJUW3Y2zQ,0.4
CNqSk6kSbF8ixfjpRrgHGsf1vfPP46wPAK8257biSBNy,0.4
FpVGAqqQVZJyaF5MoVdVx8DjeoYQqEPfmo38XR52M7Ae,0.4
D1KLndsfPePMXVkM4uzUzMsrUZQAG25vVykHvbJLJ4e4,0.4
GYrp5aLP3HSCkL5qkkqT8o2A8Gs74KoX7N8nv6hGuisU,0.4
EEdCnE41nVQaadxjpn1thCwJ6Q4Zfr9ULoDJWW2AzvA2,0.4
8NYXbCKhnQpRsMTDJggrFYQPqiP1jcvZedvZR9M6FgGM,0.4
9J9tYGndHbzWdQ2vYJnzfpkFasCe1tATjbHYpaUfeUFx,0.4
7ZcboCVs5eiAmp3FivHp4FQpmBWmWHEp3jjNY6HycUkS,0.4
HspZCsBp6uVihSA9zY9MCseJfk84CpXifpAiqALUbiFo,0.4
rp8iDSy6MgWk39Y9uwfA3oUuNkdWpf73DKDZXjeqaaf,0.4
92mwJRcXDz4wmEQQVRCA5nsGhYdQxULmuss561VzDvLA,0.4
6mB1AYBmkxh8YTEeoBmv6yRjMf8HTxNsBeixJdSBWGPz,0.4
EfZ6ymf22CPvtyTYBpyErPwSrGUnbL1eY587woD1gsz3,0.4
FLTj3o7huG7QKycKDKJrP43VrMZqReVDq5JCn1Gea7yP,0.4
DRFkLBVxJz3KBnmcKzr4h1LgswZj2t3YeGh8QQTxyU5Y,0.4
2uGTTAqMcyVXMFDk1Hf2AP831581EzSm7aExbnSHQtcv,0.4
fEXtX8A9XeBYm7PviA9tyxPU7DkdH2reZ6xk4NNqQdw,0.4
F1wp2rDCWxwHZqyfgQMaEK5rsPap9db9MAFGN6QgsWXZ,0.4
HoRLRZrr2iDWLGqAUZpndsoikhMLpbbAiRTLEkwtyFQC,0.4
9Rm6vK86DpvQVMh87mrYJctAgfhMv6G9AVMFADFXh9f9,0.4
Gug4QARgawehFnVKnA4Vm59kuX1h7Z7ASdN6nAjawqKL,0.4
GGPauoUWhosqgJJGrvfuVF7GLX4JK9V4U7EBCPjvaWno,0.4
6sGtNvimRzRhkemDuZ7e4Qtcs78RFW8kntNCq196NPXb,0.4
EwZ3mAWYkLCYmNQ5i6ZzoGLg11VEExbireWLsV4PGq57,0.4
4hZd8J5HAdDeQKDppbgsSkF8F2jSWXTKVkQeSRdGoBVD,0.4
EHC5zw9tXG6LGGG843q5qgn4rkoVoCK6NSovx11RaCdS,0.4
8grPJA23zmjZNgL3SUtQtvMhtGNmjRP4iSo4UMWwwGEC,0.4
Fysit2R6hgjyUBZbNDyvFtaZTTNAqpi33UyvzohN23Mn,0.4
Ats4yf8CZ8Pig3hcJtiqmBdt4F7vY8ks7mA8KirCnyFv,0.4
2jirLSGkUuUfd5TXT9JSQ9JKboTF4YpHvG4REmJDHXCC,0.4
AxuijGhuvAde7cTbVRKYP34eMBsA4Cagx5mJtirhR7GV,0.4
7aw2ZsvXivHBpAVHMkQgYh2ppLbDgumj4SpQvgTyMrLh,0.4
Hm3ntDCtgn2p4kPiv1BvcDaAdXamNsqscM2gKGziDBUm,0.4
5htwpmxKfECrLchmw9ap3qe4CadVYpepipGqPNqYhnkQ,0.4
9eekya7D9Lcovaew2cbyhmAKMMvuhy2ovUJiYqvfPyb,0.4
DxRQ7kUpBJAMwo1koPHPJob5MUG3AbaQ5coKkdQR5MCz,0.4
AvCyrG2AafQUw8Fe1VYRjnwbQTPC5WGNhYV6y2LBeURj,0.4
yJc6b2RG1oqNJ8bSHNDvh5PBxgn8nfNA7cvTiPyh7rt,0.4
B4Bio1V7iFhVfTS18v163dPmVVEqR7BBmfUXU8aAoYDr,0.4
HUCgW1y3LKir9Vke5qv8FpJjS4dxXjPrxbgqNqgX5K78,0.4
4LLqWBHiNWLhuStafJQLcTM3NsLP8UagKZipRgXBCGiv,0.4
FmoMxQkoH5dpHqKfSzjJAaHxgxJJxkTD6L6AKVH6LiXF,0.4
BAHCqLUNwFnzy6S4KKjpYYMDh8xgY1z9AAMQXuMBwEN5,0.4
2cMY7uTF9kAwxZnQEZDgHgv6eQYrP7HwWoTnJbaq2bUK,0.4
5wVWu25XQ5jcp7THFZwAss4e8TQn8FwGTLQ5gCHLR3pH,0.4
Ay5ZVHSn5wrcN6bBJLQTgFcvxXnpG5vPqY679kgAUrMU,0.4
D1siSKqPMrbqxutX9qYUfeDbGCEWzHwyGUEmypaiDQw7,0.4
J22kC1QK7EXnvRSgWReFkSZnHAN7FgsSfY1aDaqPsssG,0.4
5TFpRTk34gb51SrvLYpw2kqaoA7r9m1EJLXsrzdQHN9y,0.4
8aRQTWnDUgcwMygxjbdxbp4w3SBLymrmx6rbzfyEqVP,0.4
A3q7stTjnogw5h1AQcFvPsTCds1VpP7r1J9L3NoxiTUV,0.4
Gqs7xxvwwXA8zmG9TcUM7Qui7mAnvoS1yjNjfvoa9Xpa,0.4
J8zwtStLKC5RUHH1JcTRi4hBiirFWdQBeYAa5uGQkmN2,0.4
DPUGtScCVUqXvqMLsEuhH9heTxrRSHHKaVvDT3LxWkvv,0.4
6319YdzFByWZq1744GTixGLWaDw5uEXDQ6NodzMCPz9V,0.4
BsiW513h4Wt17xfxZ5VRxajkjK8txDkGouvKhXVS3xQV,0.4
4spKm88TDo9p389q4MhywcnmDphopN3JLiQSJXcees7X,0.4
7DtRs7rKxBmPQ623C9P2viXozu1Hx8N2Z6Dx8ULqRwet,0.4
D1hSKbyN6UN9F258Q45ABfZpZmHENgsShQQEwuuTKm5A,0.4
6TMVQerJeHEkDsjj3FhZzsFNgVGKzXDPgywQD86ECLWV,0.4
dJyP17feuR84ogjMo4uzGX6Ayk2LVjGXFLi1jr6YLLX,0.4
2dziotx7J43b8cYBrQ8t2GJBAxwzpnnAyS5RGkFZ3Q7W,0.4
6qBy1hV2W5kyaKGy8TmwLLyGsGGdb26z4zBeQ77H4okQ,0.4
G6ub2tFpyTPEkgJZ8oUJjGK5eDfrWiX6kG1trUsEMrSx,0.4
93kFB88V16CvVRFUA7z6MXuQYbs5NTV9CKurNfdrrRwm,0.4
Fk1i9nKGyXqTbyRgWehL7xaHpvDivP1VAnJtrXrjctM9,0.4
AuM9nxGndkPKB2vaqDLJKGu5ELE4kNrJyZGHmkZSBzRv,0.4
Py3cbbzKJJaHpYeRSG6iA9CNrm4Zmz3W7vubX5nvM2A,0.4
9qEXjsu7kCr2n8xT9X8A7SsCa9yTqrrrP7iAdvK9JN1a,0.4
EtauNLVSruFn4mBxkJ8rmghiUTxNHyjjDEEaDGwpJSZg,0.4
CmBYBbqwqAfjhKRE8PURmuMvjAoAwv1Wr6xPrwY8b3L,0.4
kCVKJ3nuDH1twVXUJCWXsnPTswiHgEV3heYhd1g81E2,0.4
CZLPTMAt61Bx95YGXjHPPbujLUhpeBBnDnTV9eP44HFC,0.4
8EqPsuomVmHLQx81vBbSn9QMSoEjaJgXNpsM3Vc1qL67,0.4
54QeZbu5HNysz7tFUPkNfdPTKgyMTufhoJxLK1jQThgd,0.4
Gb6XtFxkSt4DqXWvYeTBGKBVCGpJ8DJhyM8i4h6sZNX6,0.4
8KLNtqVcNqSg5nsNFdJ4BJg83ku3UxN7sDQfib6zmWw3,0.4
K729weDTn7c4Z1FCGTkU5d7R4PvLGnx5CarXzo8xxRC,0.4
4QSTpNFSGmQt7iJzk5afJUSTyPKj74nvyBtKKJu3Kcph,0.4
FiEuoLrPuKThwL72fuFjzDDu2Ti3dQK8rsmvSVEKba5A,0.4
ByAhNiiXGb45C9RTCM6zZD9D7fjhp8QMzPiSrQmwZFFz,0.4
DSXPb6cjfWYAVdc959qKTaCJLK2AYvUZCQ4A5ZhA88oX,0.4
AWcTF4tgaSqDArnAXtqnRBB4Nb91Eyb59o54ev6eGQrt,0.4
JBN5h8HDUYaYDkjTN2UY48Rzru2WKjt2vsHuG7dXpYMV,0.4
D1BFWAL967NJ2ydunaXCqZUn63fu4inaBFL4umqbWhtW,0.4
5xSFs7rbZXshPKPEpSifD9sb1MzVRJ9CuBRPe4ALHVxM,0.4
F1Lk84gnxmPNJRApw2XF5wprDwpP2rBvcsJVczojTGt1,0.4
5G3UQJuBYKqDT5tPBuzgvuAvk7ve4zUq9GicPKNKxFmS,0.4
EWWQmad4cW6jWxdkPoBAbnr8JMZVhvNp5PSqMGJh53Q5,0.4
A2PkXdQ9UigeQmfgj6dV3sUQXvhQ4U3uoKgTe4hbwN7E,0.4
7AHS5rE9eBoN5DozqN1XyTkP4FmC4XDJ2Y2c14FAr6bf,0.4
9kgs3JCXLhoGkekqcYHSuMNMaSAa4kW8ZM6hRGoZnDom,0.4
HtSxRjA3NmXgyXz4WToPcxX8XQoJ6FCtaXz33ct6MiGL,0.4
CqJVEMeADyQNbGBR6goUPaqHxi5pm73UPup2fPTk2c3C,0.4
3Eo2c56FuQRE4NtXx1v9yNG9su61zi1JGPvjifRtBnt8,0.4
AJbV7QUj66ZFwHtkTWCneM2JV1dTQTHYsjFTUQCz95ft,0.4
CbzAV2SZNyR99qZxQkNw6yKKefk3qwKGAnrEotWv4esk,0.4
G8TAGf8pCHWUqP1ZXwKJMXK4o8hqyZdpVd6zEjhPigTf,0.4
57kGyUT1v1Pw4BGn7wHzX9sdQc4b84Mv7ktJf15TNaEx,0.4
9qAmEiSPJSoya2oSFCQgRN9LQUKWswDkLkengmUTu5QS,0.4
6evTPpNw6mLzaKUoPGjoCMktYR4EG3bMJn3nnN9aj4Ad,0.4
e1iasPr6YrPUwzAM1m9XF6YE4Rz4oTZaAjR3MKKxQij,0.4
8K7CyN8wy2XxK2LEevYdmRSpZ2EKSow48H5wCShvZ8NY,0.4
E5hXAY2Ko39rHpwcyTDZetx8w8Wby8DUF4wxrrjpcHYh,0.4
9sawYmQm3W3oe4TN6z9Q76zAEK3WESoyDq2vBwCS3KmK,0.4
5my1swkDj2bJTmR18hiQyDZyy3CD2zspcRxTmFTqAHUd,0.4
2jv29tYiNGxH3AX2MeHepCtGppxAR1yFPxhwsy1fSdBJ,0.4
3sj613sDeYU1Fmmo1LbdKXP2Jg6MnoWJZFLQQHucYs1r,0.4
7VdLnZxPPheumHhNcpP4veNgJsiBPY71d9PMYHV53VRZ,0.4
2ByJzxzcYFLAPMq1F43rnebbf9aYZFQVd8S6H32wgcft,0.4
6qb6zNmTfiHjXyNdjPqAwxZdX97KM5ia2gPXMPMRWCGN,0.4
HDHvNDH5ekW5BDWjVE7hab4a4bbhoSdh15bo6Spt5a5m,0.4
9axoDLtFzY1CBEMQh9RNnf3xzcyBiRL5yB7fR8KiGUpD,0.4
8wUq6ahHBDtU1RGDWLWoVkCz2mS9jikUgULWqJc5ACHm,0.4
Fg5xkZQuXKtxUrjKJnRpbLW35LCxb5Mwnc9aam5vZKG8,0.4
DDZ7DM1kPx6YHhv5VYn5PTHqpssMBoFyMGYuQGgJvhAz,0.4
9PXxqPjhP6aMwkgSdS1vagiy9tRJpQT5c8LfDBpGBJuA,0.4
9tuwDmU2QfPbGWofoWe8dejYaocCxZ7kvjWoUmUqeXfu,0.4
72uP8ohvvUDsujUviyGRAh5tmytKe8731iUkccwuUn8D,0.4
8RGjMqpjuYzRBfnHMDJ3vUtZpMonXVPGJrnnHHm3bbCZ,0.4
FrrboGvkrAEkxKdVXwCJaQWYe2NedhNWCWgQJbk3Cbyi,0.4
Fxv7GUdQUQQrXZgDVDrie4ThqRMPe1iU4ejG9djLqGHD,0.4
Dc3XMog6F2s1ubVJ4eVNAGV99dSKn9tXtzxzV4iJt6qe,0.4
8iC4dDwGFSCjNuAJYXsWSLgHX1W3pgqyKUEyBiACr9ZX,0.4
2xdi24oB8btfyPYjBcmSzj3DXMv8myrKdCk2VfATr4FW,0.4
C5j2SQAiuD13ZuffFJXfwJstq5apmboCBkLY2Loz5556,0.4
FkEovThXhScyHe7pF8RoBJAGk4AY71GMNmFtXVvac6RA,0.4
D8QUToq34mkWZdgH1xooYPBN2UzGvtqMnrZCxud3oBN1,0.4
BUWdfWPAGMeJy2qc2tv6U5S7Zf5CeDnBYC1jE2yafst5,0.4
8WhuvTJXav8VNLWqPE1bvajeGtRcbEgALXzwrYDYXxRv,0.4
FUDdoRp3W26Ff3VnRxdjjZYENfu1H99vJHQiuVZUcBS6,0.4
DjV4kr3s1FBqS4FpvVQfP5JZsjHBaPsAsKn4kTTm6jah,0.4
kkgLnH3o1pxwbTQp9ZpA63AxjjCE6qcLHrTLxzejQEy,0.4
HJZ8pAjb42kHUpTGxRYA1CkigLKWxeuNapdHHta7twSN,0.4
DbqWuyRNmUQRSNshgDK9LmMzzSnVYXXjXBt5nqufH1aJ,0.4
4FHVYMiF4ky78zqNGveJDndCNcp8T4JnGTfjXXG3T5YN,0.4
A549djf8TAPHynYWaa7SjPtpZREBNVEJ7kcde8S6qoVq,0.4
GEiKVfnUDLHb4XWm7a5j9e5qStac1b5VkP83BnTei8e4,0.4
gKjkqaSMVa57eueurPZBh2TNkQrzjK9Qqo17rKKtjrN,0.4
8WxSgizMS9BjwEz9YMH8jCVNcaTAUTzUiSDESQSNHdHu,0.4
BfB4NCofLjkUKbjhjRuLNC56jTShkSkJ6PXE5H4C4s62,0.4
GdUdhkpK86yyWwccZ91ST29pvAexp4WWCMvJdYNAcFrG,0.4
8xnZuj3kwkc7dvkWRp9kYKxR5esE8g6nKwcWJgt5B9CK,0.4
AofUMAWfdaPK973bmTNAHnKw84xPBbMU7Xbyr8HQJ6YS,0.4
BbYqpxsV4jT2h6bbZatpneRcCG9T1mvdjmpFZoV3hDi8,0.4
F1yVWgiTWys92HcY7nPfYdkhzb7UScxFXcJqRFbnNgBC,0.4
7vvukirnHgDHBv4FJTTg1xDgHkubHrgvpuNAeVgWLmTX,0.4
6g5rCkbWCcAqMGhuzzo9cf7BHEu87zpMeZ4eN4CT741u,0.4
FsP6dGphXDZmhBnf9ABRs7EQoijA2ZY5BbC2X5vxdUN9,0.4
4MS8RACyBgXM8anTeeQ2KbVF4eaAKgMhSPpKX3qcHjxR,0.4
4aEcHDiTFAx1R2xTv7EZidMGCLAYrpsEnHqTuxmrrQQp,0.4
2pRM98pyDTnndSFVxLdrx1HYvV8dL3KuWPKStjGdFt8e,0.4
GhHpr4ympo159vZjwhwVKW12on2A9ZRUpwnHeREarCVa,0.4
HDd4gPaKhM67CKtCswbZ4amT25g9YvwjSqsr4Ai8wVed,0.4
2vZJCcU27Fq59TBXw3dLUKqgbnBKuyzNg262v6vnWr6T,0.4
7kW3egs9dUSb2whNnBScEtH3TDVKBjCrGffnZZTVNmZA,0.4
9DBz3Qdncv5HuJNrXUTQxUHDTaXFYDKogA8SJeuSDNiG,0.4
HJUh4FvA5kM8v5bNuPr55bAJfc1DN1Lw6RaJQz41Atso,0.4
8gXbKamZY4UCxaxX7LormMKvHsUPyvJFyrPwBPzCKGm6,0.4
9pShTqgmqdg2yc3weCmEYHCFYpxJLRk3vptQpTMSGjwg,0.4
AxN6eXGED9568A3SXa7U2mti1Vf9XC7xUQWHUxvDkeWS,0.4
EXm6ScuuFrQCwLeRDRTsFWu12qc5jSLFrYpqt5DVE7ug,0.4
9KLnwYjS9HFRFSizHbBCqKRpE2GokxvLn9Kv65xdtb1k,0.4
HMfiaQqkdGjyoAeeDqWP3oT9ixLzFuWD43r4M1jKhs2W,0.4
JC44U64GYZ5NRoZmTdGYSxJL3tTGqvSxEfc5R8i2htUd,0.4
AmCWaTC7rjuBpeBSLQbbSJue4GvSNR6pdxNM7fYVM3X5,0.4
CanhUjcB6tQrmP7WGojrL4HtQMUpCbKn3SJwVbdm5sUD,0.4
4oN5XxJrhwbSFTfwyXLUSjkMbWR6kYRAiRnfQ5xqTukq,0.4
ERnfs2c34miEq718nLzoTQGx2tpNiQjRADBWYwncLVNL,0.4
ExSN727BBHQRkxPRKC1b2pb5SYkNQ7wa3K5Qrp71Hm5C,0.4
74b1byWYifFV7vPBKd9Yd8MHZfZdYkge58A4dXJk6HyN,0.4
76uhHNLCPxaQyNK6sTNXzr2s9TLWDbEX771XrzYnCH4R,0.4
A99e1SMDGCgeikEh46dWuReLkZHeSwZTTU4Y3Xr7g8DU,0.4
5jZqLA2zvtiVV8VvQGBC2z8M5zohmR1taSQdi8Z3HYGD,0.4
E6csTEevCNhHkyHPNzZ9X4y4zmPkScRje1BDNHyDz5Dq,0.4
8tyzMNCbiMf3m8cbqFdwhgtcnp18wUUG1Yw3yUcM699R,0.4
3NYhcfC6sExVdrEAMTSvRFtBLMug5uepQqruDn1wvAGh,0.4
4oQRUfRTf13VPHh7oyYcAPf7NJwcAQmFxwLk1TqL9tKw,0.4
9jpqLDKePwGnYxe9fUiJG1kkccD1DKWCwpoACpKqo8aZ,0.4
5eKAGLyerrg4Qd8t4KTBhU3rtseVZWPC9qSzJCW5DU2C,0.4
4BnCXzNogjRmMc4WT2HEwpTMnAyQ1iQedtGjbRDftykA,0.4
GoJSjQABKRvvxgJyehQpkxrZAHcD3jeLSJURf6TF99vq,0.4
6ZAAfsakrQLJkZ9K27MyikCZgkbBZS6A8znHqACq62rL,0.4
KsBDKQh7L9UPSXQCzKZhGXN26DmDCihEatKV3CfSPUZ,0.4
4qpG7rgaLAZmZrZHsEZdM3H9z2jsw8B5iHnxWMA9FXuK,0.4
FUehdo2UveQVfKhrAuvw2QzeH29ctdaNJVrZThFBjKyh,0.4
6DrXCmzuSKAZrMs23KLqrtbbHpKCZ2MBJeZ94vn9Tfig,0.4
AL2ZvDrXXiM3NPF3qevEtshL9P4jiHF8VwDAz3kCuzsW,0.4
2jdxGnPrswWTwnJDe2pXn7EEWio21SMfEu5MkQaSuPhD,0.4
7hzEQp1GtamXsoUa3PevwUMQsENCy1AKiy3nGLq9djnk,0.4
2yuXS3RhMruNbsJiBUWyxPydjEpF1AurhSVsZB2jZ8W5,0.4
4eHcTvCwR7rJfiGmTdd5mv8q7kJN8j65Qk6M1H6EgdvS,0.4
5BHapWNvuXzbDPSSmJsRbEi7apjBPT3KuGJtKXdWUJc1,0.4
CYjaNUYPU5YnfkyVbZuiVhm8Y1n7fN79ARtistqeTyrc,0.4
EcD7DHDVJNJ1zo7d4J9rds63rzsvRwHnQD2xdSEmGreX,0.4
8jsh39wtwokAjovDRWgA7GuUmCYuVfMZZHq41FAzP3fX,0.4
4WnLmfQFLK13wLuuwwhK2MWx2Tqe1JAcns9UuHKfX1La,0.4
75V763yuLKKiSNYUiJdnkiw4ZnEyFHruWLbnA8BnTxYa,0.4
5QPgfjvBNTbgpC4iW446HL4fVWaC1urGf1bkFMDCY49F,0.4
6cZBSQSK2MeGcNXq6x6DFj1iGC3EKnTq5oPDEWDvouDH,0.4
7nvRA1D8dxGhKHHCfE1YvdYajyhKyVgQfh7K7yjfUKf1,0.4
HongAnH2XvcUGJbrTYf4rcV1dQ3dZADddBZCkf7b17Gn,0.4
7PjfhUc4CCQtg97TM6dGHa3z8gn9YW783LQgihyDAHqY,0.4
GufT6GLRkD8JARxPKU67ZgpbtJUFHU24WPBpjqcjmrAa,0.4
649iic69wugP3iFtwbSKVPdH7aoFqBWumjNeM7jd37Lg,0.4
F5PpGgw8GAQ8HyBkP4VVPpnd8mRLDowHQRHY62ngrMjW,0.4
5jQvRV8uzsWH6HLEuNWiz45QjuVeQc9Z33au3VkK91Co,0.4
5sN3cfz4hZjwy2HkAStKWeL8wHhdbkW8F7USzwCzmggh,0.4
Ha7d8mM5UobW8fr4mtHWL2zJJjaWNavSj3JsptXqyfYK,0.4
J6HD2ns4MJz5NMSkTbCMoBwAVhfU1mweftowf2s5sWNX,0.4
Aq68ybMkuw72osVyoVy9UtBC5ED6w3qG5PsWBoPWMd4P,0.4
7zCHni1J9AgdsEDZv35XhboVavweZCQDV3esC8vcrtkF,0.4
bGfTGcYzjWJPj458qgin7XyKdKczVJVtL3Us5nZ4nD7,0.4
7M4nybXGbbD93ifctZAbvPb6zhzYSuWUBYNBmup9NMTB,0.4
5nmRSzcgMfu6oyHZPQhjvx8FFfLz73v3e7kwb5y3xRSR,0.4
D5VYDL4BRZH5oQc9q3fydbASm3P8XUGRu7RM3h5CyFzG,0.4
GfLRP6MCtPARtYyShNeVwycgepDyuPBcYePfHRBMZtqR,0.4
F7koK3cd3ZaUq8aQ9NAnYn6ziSGBwV8TnC69c58Qb4pJ,0.4
D9QaPqyYcu9tt5av46ADPuueqyUwrERfJhKxrhzmcW7i,0.4
7YYRmkc2JWEtsGYsmymcPspf6BhnP9aYTUZDfQzULewc,0.4
56tYwtbC9WG2zjc7JrxaUeLwbEGjai4p9Xdu2QY8XKAw,0.4
769GZMJZjYYEuiAMn6HdXMKtrpvz6L7ZYw1vfYUqhNFT,0.4
Ef9uFBs1UvTksQrjkrFMZvWrPoMDDzvGXtr1PKsuC1e6,0.4
DT5vLzTHQX33Ew9w1bpTGdE2QiCLtaJHS4bN9uk2r3Rc,0.4
GVQjkZApG6CEUFinHzgiMYnCmXTPwezXWhWFGKC2J32T,0.4
Bu2h1gBrTxzyVqZfkyyHuSrRLar3fB9hUKPoftfTgTjr,0.4
9uwBHtAjcqTbzGMZQjkNcKHyBtHzdX8yfhQMzYPe4379,0.4
6PTRuBRbDqqRuwHN2XFzwUZUpUZ7X1ZwX42QVuLPzu6h,0.4
6irBNErxezWfVLHiR8qPNYvAGRMDoU491qHeoKxr5FZW,0.4
CDyuy27zX2CHeixEp2Wb2Az3bFzcxBBnaQZq33Hk9kTX,0.4
4pXMkk4mBVbSg81Wxkpv37LUfycGne23mRtqKmLA3N7s,0.4
5KNwurZedKduVaQTWoixXdNcNVXtdwhmkZMZKxn9xMwt,0.4
3dEw93URAPnqLtdH45ndCEX5iAx1kL1FPfUSrU9qoGf5,0.4
3jXr1zDn4F2x5zF511YnMyDbHH97SzSjHTWyMr98JVa4,0.4
41bx2UU6hAPPbrYsULjBxSvWL3oVHnaVP4Zr2j5Q8LX4,0.4
AqPYTABcPc4bJdvsGD6d4NNuzwQnb35LJnqJPHKmD8bU,0.4
Gz9VmXL8tBNYRLGt5A7XZ5rEpZDBov2Td5WtZhwkA4E1,0.4
DG812pcQRHkstusUNUtrAXnyhD8rX4z1V8FqNMGjA7y7,0.4
DsPuUX4Dc1ZsganjSLXgiPFBxmeoMkyJQK4u8qLTBFDD,0.4
KR5koajdnbvxUdW1fob77GsSvkZbByEccdTgJUgkufG,0.4
2rVYwrhRjZNcqnf3WW3SuYKdXfgqRP1ToNkzJ892aRux,0.4
7XodUu2raoVrr4oQXh9Sk7rUDT8uFLaY4wq49iU379ms,0.4
FgUcEFrWQar2Mg82RuNUroaWibxLed1iGKHt9PJFzEf8,0.4
3PrqejdGHqC8MLAyPp691yVJZW8mVXvK5YnKNNQUwYe2,0.4
3jjcSxcyXhyEbfGUTyPytXV7eHqEAb2st8V8HJaT7zQ5,0.4
FdeXfKjoCFHwzgMgH1PQ7KBMnf8mgobj4c9HSDEpdsNh,0.4
EVFZvrUMhXAohAnw5AH3x49gDE1RBB3bgdE8D5wU4sFz,0.4
HEwXU33FSaXcoDoLX8AmciNDMwCssdA5DevVyKDYjbG3,0.4
21bhTXv7U1TmvFLDMARDFzPNgqqqmMP9k3tbx14qJftX,0.4
7uZt3Gq1D8v8TUc1bKWaJiZJ8einKkEnaeAtFjzHv7bF,0.4
EiD5zFDg53mz7YvsLdAAKieZ8n7gM2xHxTPmftHUVQG2,0.4
2BqJega1mrfX5NXC3kQsU6ShMidTAWr6ZUGjCvTJbfiP,0.4
GARxpF8nmeoMEz1CHcijwCQSBpkmNzzTuW9nizRwo9q6,0.4
HdF4AmyKRnAmMtPV4EE8kg6RJ9ZJkiNfsVgwrFX27xL3,0.4
GQKgy99jmtdEudwp1Wb5iYN1M1dtsivo9MtuGFcwR1CT,0.4
2qQQzo1FdB6LYyNyy65wfC8CiT7zRqwqvPSbUtHEujgB,0.4
Hd55XGYBVG81T6MYsoa59b3ch6dvKDAK1HvVJ13b58kB,0.4
9uncmy9a41cduqWsaPofaNBuhfeg2F79MurQ5RvE5oRR,0.4
9Bt63HbmFiDUJYKAMda6sGWUK1q2cPMDfcxyqwiF9L8Z,0.4
Denib6Sbc18hUY9aJidcwoBrymYKtsBRM5dtPrVEXSdQ,0.4
4necVZuMQBuizmn9yit2JUmTi4HcY1SNS68tRDnu6kRX,0.4
JCyrxqtfpZgbVbsTAu6f7Grj4ofQxyW1h6KH1rFgMdCY,0.4
E6663g2yJESBhaXtNLpJwbGzkg8F98mEjmydPxbht1eq,0.4
6ruxYcomRL5FtXAk8NFYDqA7xeiL9nunA1uv411oPCSB,0.4
93NFhvB2WzUAAEZEkyqqR1kuJzeN9g5EoWrvgSEuQADw,0.4
24nxM5ye9WVdtDCuD2YiXHiBB3ZEp4CzmosDBug9Hmje,0.4
H78UJCDP1JtrF5Qpjmwohb31TQWhNUTXvUKdrEsyoTgT,0.4
3bGYRMDjRcXHwj8Fkj4bq58XRi3ewd2wdaWzsLwp7M8K,0.4
AnBVRfcUFzL1RhzvMtU127HjdgMSj5MNqNx2WKfYAvNp,0.4
FUfYRCNBN1cn5yBLysYtJcmX2GqoX3kTUXWtyd2rzgfB,0.4
G23bPRVoy32sko1vcDnp3VCB2xoemS5e54U3fvcRXSGr,0.4
5NndZEwaUX22uH5uXvr5QkBJ61nN6mQp3v2cgJ7hmeTL,0.4
3ninAZEiPcYrJskdAP29Mt5hH7UHrZ6HdSG9bNVA7Jm8,0.4
HKdu3HC2GgVXW7YGEZv3xyB6BARCenkEfrZLdPGump46,0.4
6xKRYAFqTx1btE8Rv7xrGQdFuzRBcysMXLSFHrscE698,0.4
EW7Qrj32F4r6guDDuJX6j3TE9i12duEXhmLV8YJpNsJ6,0.4
